description,taxonomy_agg_key,source_review_id,reviewer_id,reviewer_name,review_score,master_product_id,content,processed_content,source_product_id,source_id
"Caledonia Australis was the vision of a group of wine enthusiasts in the early 1990's to create quality Burgundian style wine. The Australis is the finest expression of their Pinot Noir and ably reaches their lofty goal. A bright, deep ruby-garnet colour,",[],2706071,-1,Dan Murphy's Wine Panel,95,4212345,Incredible depth here; masses of undergrowth and truffle with pure strawberry and ripe herbs. Aromatic and persistent.,,2675732,12
"The second label of Caledonia Australis, this is bright ruby in colour with great clarity. Classic Pinot hallmarks of raspberry and plum with subtle oak and lingering flavours supported by fine tannins. An excellent Pinot at a great price!",[],2706072,-1,Dan Murphy's Wine Panel,93,4335069,"A long-term favourite of ours; cleanand refreshing acidity drives animpressive arrangement of plumand cherry fruits, hints of marzipanand truffle. Delicious.'",,2675733,12
"Expressive aromas of lemon and grapefruit, with subtle mineral overtones and hints of vanilla and spice. A leaner style of Chardonnay with unusual complexity and interest for this sort of price and which will complement a range of dishes.",[],2706073,-1,Dan Murphy's Wine Panel,92,4212347,"A perennial favourite, with cool-climate white nectarine acidity and hints of guava, quite rich and impressive.",,2675734,12
"Expressive aromas of lemon and grapefruit, with subtle mineral overtones and hints of vanilla and spice. A leaner style of Chardonnay with unusual complexity and interest for this sort of price and which will complement a range of dishes.",[],2706074,-1,Dan Murphy's Wine Panel,90,4212347,"A great value Chardonnay with mouthfilling texture and genuine weight. Ripe fruit flavours are balanced by secondary complexity, the oak flavours are subtle and savoury, and the wine finishes with clean acidity.",,2675734,12
"This classic Yarra Valley Shiraz from Yeringberg is showing those trademark Shiraz characters of cracked black pepper and great fruit weight, there is also some good concentration and a long powdery tannin finish.",[],2706075,17,James Halliday,95,4212356,"Includes 3% viognier, 11% whole bunches, 10-19 days on skins, matured in French oak (25% new) for 18 months, not fined, 319 dozen and 105 magnums made. Bright, clear crimson-purple, doubtless assisted by the co-fermentation of 3% viognier. Over 30 years a",,2675743,12
"This classic Yarra Valley Shiraz from Yeringberg is showing those trademark Shiraz characters of cracked black pepper and great fruit weight, there is also some good concentration and a long powdery tannin finish.",[],2706076,17,James Halliday,97,4212356,"Bright purple-red hue; elegance is the key word for this medium-bodied wine, elegance expressed by its fusion of red and black fruits, licorice, multi spices, and superbly silky but continuous tannins.",,2675743,12
"Balnaves Shiraz is a superb cool-climate Shiraz from Coonawarra. It is dark crimson in colour, and has deep blackberry aromas with notes of white pepper. The palate is rich and flavoursome, the spicy berry fruit framed by firm ripe tannins.",[],2706077,-1,Gary Walsh,92,4212357,"So far, so good with the 2009 Coonawarra vintage. Vanilla, pepper, blackberry, cedar, some perfume and apricot, licorice â€“ attractive smelling wine. Then medium bodied with (too) bright acidity and dense furry tannin, but for all that it seems quite smo",,2675744,12
"A more restrained style, Yeringberg Chardonnay has some minerally notes overlayed with subtle hints of fermentation in French oak barrels. Not an overt wine, yet possessed of impressive intensity. It should develop a soft and smooth maturity after several",[],2706078,-1,Campbell Mattinson,95,4212361,"Single vineyard wine grown on vines planted in 1974 and 1981. Minuscule quantity produced. Sunny disposition up-front but there’s a stern thoughtfulness beneath. Straw-coloured, peach and malt notes, spice, bacon, nectarine. Essence of chardonnay in that",,2675748,12
"A more restrained style, Yeringberg Chardonnay has some minerally notes overlayed with subtle hints of fermentation in French oak barrels. Not an overt wine, yet possessed of impressive intensity. It should develop a soft and smooth maturity after several",[],2706079,-1,Tyson Stelzer,94,4212361,"A chardonnay of delicacy and structure, built around a lemon blossom bouquet and a palate of finely structured minerality and lingering texture. Subtle lees complexity and understated almond oak support citrus and white peach fruit of finesse and restrain",,2675748,12
The Te Mata Coleraine is concentrated and complex with elegant cassis and fine grain tannins. Close to a true Bordeaux style with the fruit being sourced from the North Island region of Hawke's Bay in New Zealand. Recommended cellaring of up to 15 years f,[],2706080,-1,Huon Hooke,96,4212369,"A bouquet loaded with blackberry, blackcurrent and raspberry fruit aromas. Elegantly structured, with refreshing acicity and ample soft, fine grained tannins. There's a real zing to this wine. It has liberal extract and beautifully balanced tannins, the l",,2675756,12
The Te Mata Coleraine is concentrated and complex with elegant cassis and fine grain tannins. Close to a true Bordeaux style with the fruit being sourced from the North Island region of Hawke's Bay in New Zealand. Recommended cellaring of up to 15 years f,[],2706081,-1,Gary Walsh,97,4212369,"...this is 60% Cabernet Cauvignon, 28% Merlot and 12% Cabernet franc, and an absolute pleasure to taste. I had the 2013 two nights ago, after a wash of top end Bordeaux. This is up there. Like Margaux.Dried roses and violets, pencil cases and cedar, black",,2675756,12
Fresh grassy and green herb aromas give this delightful WA blend a lively and appealing bouquet. The palate is bright and zippy with snow pea and gooseberry flavours well matched with crisp acidity.,[],2706082,-1,Dan Murphy's Wine Panel,93,4212372,"",,2675759,12
Fresh grassy and green herb aromas give this delightful WA blend a lively and appealing bouquet. The palate is bright and zippy with snow pea and gooseberry flavours well matched with crisp acidity.,[],2706083,-1,Dan Murphy's Wine Panel,92,4212372,"Always one of our favourites; pure as the driven snow with grassy freshness, crunchy acidity and restrained tropical fruit. Fresh, crisp and clean.",,2675759,12
"A complex maritime climate Shiraz with aromas of liquorice, blood plum, some warm cooking spice and a touch of oak are followed by a well balanced, supple palate with fine lingering tannins.",[],2706084,17,James Halliday,96,4212374,"Destemmed, 5-day cold soak, wild-fermented for 7 days at 28?C, matured in new and used French barriques for 16 months. The deep, intense colour hoists the battle colours of an extremely powerful shiraz that nonetheless is not extractive, nor with dead fru",,2675761,12
This unfiltered Chardonnay was made at Giaconda by Rick Kinzbrunner using traditional techniques. Quite sublime buttery richness with perfect balance of acid and oak integration.,[],2706085,-1,Nick Stock,94,4212384,"The maestro up at Giaconda has worked some serious magic on this Yarra Valley fruit; it has fragrant, sweet French oak and citrus in every guise, immensely concentrated. The palate's scintillatingly concentrated and powerful...",,2675771,12
"This Pinot Noir is made from selectively hand picked, estate grown fruit from the Dixon's Creek vineyard. The fruit, from a vintage which was characterized as being hot at harvest, ripened evenly, showing lovely colour and flavours. Made at Yering Station",[],2706086,-1,Nick Stock,93,4212385,"A bright, cherry-scented nose here, with saffronand Moroccan spices dusted throughout, someearthy notes, quite fresh and vibrant. The palatedelivers smooth, flowing, velvety tannins that carrydark cherry and chocolate flavours; Christmasspice through the",,2675772,12
"This Pinot Noir is made from selectively hand picked, estate grown fruit from the Dixon's Creek vineyard. The fruit, from a vintage which was characterized as being hot at harvest, ripened evenly, showing lovely colour and flavours. Made at Yering Station",[],2706087,17,James Halliday,95,4212385,"Red-purple, showing little sign of development; a rich and powerful bouquet of dark berry fruit is replayed on the palate; will be very long lived...",,2675772,12
"Hand crafted by Chardonnay specialist, Tom Carson, the Toolangi Estate is a bright shining star in the Chardonnay world. Brilliant ripe melon and hints of herbs on the nose revealing and luscious and powerful palate brimming with minerality. A true hallma",[],2706088,17,James Halliday,96,4212386,"Whole bunch-pressed in French puncheons (500l) of which 25% were new; it has developed with all the assurance expected of Yarra Valley chardonnay; an absolutely seamless line of white peach and citrus, cashew and creamy notes folded within the fruit; impe",,2675773,12
"Hand crafted by Chardonnay specialist, Tom Carson, the Toolangi Estate is a bright shining star in the Chardonnay world. Brilliant ripe melon and hints of herbs on the nose revealing and luscious and powerful palate brimming with minerality. A true hallma",[],2706089,17,James Halliday,95,4212386,"Vibrant hue; a restrained bouquet with pear, nectarine and gentle spice from the well-handled oak; fine and tightly wound with rapier-like acidity, and a pure fruit palate; very long and extremely fine and poised. ",,2675773,12
Toolangi Pinot Noir is hand picked fruit from low yielding vineyards in Coldstream in the Yarra Valley. A wonderfully seductive Pinot from one of the most exciting cool climate producers in Australia.,[],2706090,-1,Dan Murphy's Wine Panel,94,4212388,"Very focussed and precisionstructured Pinot, Toolangi neverdisappoints. Leaner, dialled backflavours are perfumed and alluring;blood plum, dried herbs andstrawberry hints. Superbly weightedto perfection, an absolute delight.'",,2675775,12
Toolangi Pinot Noir is hand picked fruit from low yielding vineyards in Coldstream in the Yarra Valley. A wonderfully seductive Pinot from one of the most exciting cool climate producers in Australia.,[],2706091,-1,Tony Love,0,4212388,"A bright and breezy style of pinot that seems typical of the Yarra in wines so far seen from last year's vintage. It's more savoury than many at this price, with earthy and woody aromatics adding to a neat balance with its spicy flesh and understated frui",,2675775,12
"Bollinger R.D. is one of the true treasures of Champagne. R.D. stands for Recently Disgorged. R.D. spends eight years on its lees, and like the Grand Année it is aged under cork, not crown seal. It is a wine of earth moving complexity and astronomical dep",[],2706092,-1,Tyson Stelzer,97,4212391,"Marking the 50th anniversary of R.D. (‘recently disgorged’), R.D. 2002 is a rerelease of Bollinger’s magnificent and enduring La Grande Année 2002, a detail that the house is keen to downplay. An extra few years on lees and half the dosage offer even grea",,2675778,12
"Bollinger R.D. is one of the true treasures of Champagne. R.D. stands for Recently Disgorged. R.D. spends eight years on its lees, and like the Grand Année it is aged under cork, not crown seal. It is a wine of earth moving complexity and astronomical dep",[],2706093,-1,Antonio Galloni,96,4212391,"The 1996 R.D. from Bollinger is another superb wine from this vintage. An expressive bouquet of spices, acacia blossoms and perfumed fruit emerges from the wines silky-textured frame. This generous R.D. is drinking well today, but also has enough freshne",,2675778,12
"Farr Rising Chardonnay from one of Victoria's oldest wine regions, Geelong, is a rich complex example of a Chardonnay that is always built in layers, as deep as it is long fully and flavoured ripe. It has seamlessly absorbed the oak input.",[],2706094,17,James Halliday,98,4212392,"Vibrant green hue; a simply stunning array of nectarine, spices, charcuterie and well-handled oak are on the bouquet; the palate is rich and generous on entry, tightening up across the palate, with a complex texture that lingers elegantly on the extraordi",,2675779,12
"Farr Rising Chardonnay from one of Victoria's oldest wine regions, Geelong, is a rich complex example of a Chardonnay that is always built in layers, as deep as it is long fully and flavoured ripe. It has seamlessly absorbed the oak input.",[],2706095,-1,Campbell Mattinson,93,4212392,"Farr Rising and By Farr have of course always been closely linked - though it's now more hand-in-glove than ever, with son Nick Farr essentially playing the lead winemaking role for both brands now. Delicious. Sophisticated. Has an underlying spiciness an",,2675779,12
"Produced by second generation winemaker Nick Farr this is an excellent example of Bellarine Pinot. The fruit is ripe and plummy, the texture is supple and the oak and tannins are perfectly integrated.",[],2706096,-1,Mike Bennie,93,4212393,"...Smells so good. Rich, briary fruit, high toned potpourri scents and a whiff of wet, sweet earth. Mouth-filling, but light and fresh. Finishes long and sits plush until its lightly spicy, finely tannic finish. Such a pleasure to taste – rolls around the",,2675780,12
"Produced by second generation winemaker Nick Farr this is an excellent example of Bellarine Pinot. The fruit is ripe and plummy, the texture is supple and the oak and tannins are perfectly integrated.",[],2706097,17,James Halliday,94,4212393,"Clear, bright crimson-purple, outstanding in the context of the vintage; the perfumed bouquet has rose petal, spice and red berries on show; the palate has exceptional mouthfeel, with silky red fruits rippling along from the first taste to the lingering a",,2675780,12
"Produced by second generation winemaker Nick Farr this is an excellent example of Bellarine Pinot. The fruit is ripe and plummy, the texture is supple and the oak and tannins are perfectly integrated.",[],2706098,17,James Halliday,96,4212393,"Excellent pinot noir colour; the first of four regional wines made in identical fashion to explore the impact of different terroir; a strikingly fragrant, richly robed pinot with dark plum and spice aromas and flavours, tannins and French oak promising a",,2675780,12
"Giant Steps is a complex Pinot Noir with terrific varietal character. The nose shows rose petal, dark cherry and tomato leaf aromas and the palate is fleshy but tight, with savoury, dusty notes and silky tannins.",[],2706099,-1,Gary Walsh,94,4212394,"A pretty wine, so much so that you almost want to cuddle it. Sweet red fruit and choc-vanilla, spice and a touch of smoky undergrowth. It's soft and full with squishy red cherry, balanced non-invasive acidity and supple fine grained tannin that spreads ou",,2675781,12
"Brokenwood have a strong reputation for producing quality wines from a range of regions from across Australia, not just their ancestrol home of the Hunter Valley. This includes this flavoursome and terroir specific Beechworth Pinot that displays savoury p",[],2706100,17,James Halliday,92,4335122,"Medium red-purple; made from three of the best clones: 114. 115 and MV6. Beechworth is a transition climate for pinot noir, and - as here - the wine has great generosity of plum and poached black cherry fruit, but less finesse. Further time in bottle migh",,2675786,12
"Giant Steps plays it's part in the rapid accension of Australian Chardonnay back to the position it once held here. That being of the king of white varieties. This is a very stylish numbe from Phil Sexton and his team. Stonefruit, melon and butterscotch c",[],2706101,-1,Campbell Mattinson,95,4212400,"I like this release. Indeed I love it. It's all flint and smoke and long legs of fruit flavour. Green apple, yellow stonefruits, lime, lactose. Toasty oak glitters through the wine. It's exquisitely delicious. A champion chardonnay.",,2675787,12
"Giant Steps plays it's part in the rapid accension of Australian Chardonnay back to the position it once held here. That being of the king of white varieties. This is a very stylish numbe from Phil Sexton and his team. Stonefruit, melon and butterscotch c",[],2706102,17,James Halliday,95,4212400,"Light straw-green; the Sexton Vineyard is estate-owned, planted on the slopes of the Warramate Hills (also known as Steels Range) with a northern aspect. It is a wine of intensity and complexity, the flavours rising in steps rather like the topography of",,2675787,12
"Giant Steps plays it's part in the rapid accension of Australian Chardonnay back to the position it once held here. That being of the king of white varieties. This is a very stylish numbe from Phil Sexton and his team. Stonefruit, melon and butterscotch c",[],2706103,-1,Campbell Mattinson,95,4212400,The Arthurs Creek Chardonnay (from Giant Steps 2010) is fruit driven and pure. The Tarraford Chardonnay is matchsticky/grapefruity and gloriously complex. This Sexton Vineyard Chardonnay is different again. Took a sip and POW - what terrific persistence.,,2675787,12
"The colour of gold struck through with green, this Riesling shows classic lime and mineral aromas with a touch of gooseberry. Rich and full-bodied, the citrus and tropical fruit flavours are underpinned by crisp acidity.",[],2706104,-1,Campbell Mattinson,92,4212401,"Spotless white with floral aromatics leading you towards a delightful palate. There’s nothing not to like about this wine. Slate, apple and lemon/lime/rind notes have plenty to say.",,2675788,12
"The colour of gold struck through with green, this Riesling shows classic lime and mineral aromas with a touch of gooseberry. Rich and full-bodied, the citrus and tropical fruit flavours are underpinned by crisp acidity.",[],2706105,-1,Campbell Mattinson,92,4212401,It's terribly difficult to describe this wine without using the word 'delicious'. It's so tangy and tasty and textural - and refreshing. You just want to hook straight in. Delicate lime and various florals and spice... Tremendous drinking.,,2675788,12
"The colour of gold struck through with green, this Riesling shows classic lime and mineral aromas with a touch of gooseberry. Rich and full-bodied, the citrus and tropical fruit flavours are underpinned by crisp acidity.",[],2706106,-1,Gary Walsh,94,4212401,"Subdued and genteel with mixed citrus and florals and a somewhat stony aspect, though certainly its more approachable than the Julius of the same vintage. Has a wonderful mouth perfume and a long dry flinty finish - slight tug of pithy texture and spice",,2675788,12
"The colour of gold struck through with green, this Riesling shows classic lime and mineral aromas with a touch of gooseberry. Rich and full-bodied, the citrus and tropical fruit flavours are underpinned by crisp acidity.",[],2706107,-1,Campbell Mattinson,90,4212401,"2010 was a good year for riesling at Henschke. It doesn't have a great deal of intensity but it has excellent, lime-soaked drive through the finish and good persistence. It's an early drinker - the mid palate is soft and open for business' - but a really",,2675788,12
"A pioneer of Merlot, James Irvine has produced an attractive plump style with leafy plum and mulberry flavours. The perfect match with crown of lamb.",[],2706108,-1,Dan Murphy's Wine Panel,92,4212403,"James Irvines Grand Merlot is considered to be an Australian benchmark. The entry level Springhill is a terrific starting point; plums, raspberry, chocolate and a little vanillin oak all beautifully balanced.",,2675790,12
"Vibrant blackberry, cassis and regional mint dominate this varietal nose. Very subtle chocolate oak adds further aromatic complexity. Medium bodied food friendly style with primary fruit flavours of mulberry and red currants. Palate is supple with a great",[],2706109,-1,Gary Walsh,90,4212410,dark chocolate and black tea in this charming wine...It drinks beautifully from start to finish and offers sophistication and real class at a very modest price.,,2675797,12
"A Semillon Sauvignon Blanc that continues to be the envy of the rest of Australia. This is a stand-out member of the Catching Thieves range with Semillon characters of herbs, lemon grass, melon and nectarine along with a twist of lanolin. Sauvignon layers",[],2706110,-1,Dan Murphy's Wine Panel,92,4212412,"A seriously undervalued wine. Gorgeous tropical flavours and fresh, lively acidity. A crowd pleaser.",,2675799,12
Woodlands Cabernet Merlot is one of the regions best examples. The Watson brothers are the custodians of a family heritage in Margaret River that continues to this day. The Cabernet Merlot has attractive and complex aromas of dark berry and plum supported,[],2706111,17,James Halliday,94,4212428,"Bright hue; a tightly-scripted excersize in precision, balance and length, its blackcurrant and spice fruit driving the fresh, medium-bodied palate; the varietal mix and sense of place occupy equal parts of the stage.",,2675815,12
Woodlands Cabernet Merlot is one of the regions best examples. The Watson brothers are the custodians of a family heritage in Margaret River that continues to this day. The Cabernet Merlot has attractive and complex aromas of dark berry and plum supported,[],2706112,17,James Halliday,93,4212428,Good crimson colour; an elegant medium bodied wine with an interplay between finely drawn fruit flavours and a background flourish of cedary oak; the finish is long and savoury.,,2675815,12
"Sourced from some of the Mornington Peninsula's oldest vines, Willow Creek Pinot Noir shows deep colour, with rich berry fruit aromas and spicy complexity. The flavour intensity, subtle texture and ample tannins will combine and produce greater richness a",[],2706113,17,James Halliday,95,4212429,"Light garnet; a fragrant bouquet revealing red fruits, game, cold tea, red pepper and a light touch of fine French oak; the elegant palate reveals a lithe, lively and finely textured wine, tightly wound and pure; expansive and beautifully detailed.",,2675816,12
"Sourced from some of the Mornington Peninsula's oldest vines, Willow Creek Pinot Noir shows deep colour, with rich berry fruit aromas and spicy complexity. The flavour intensity, subtle texture and ample tannins will combine and produce greater richness a",[],2706114,-1,Gary Walsh,92,4212429,"Strawberry and sweet red fruits, fragrant lemon tea and subtle oak spice – a pretty style. It’s fine and even though the mouth with squishy red fruit, slightly candied as a young wine, but with such a lovely mouth-feel and fine tannin that you forgive it",,2675816,12
"Peter Bissell is known for producing terroir specific wines from some of the regions premier vineyards. Here he tends his skills to a Cabernet Merlot that shows a firm, round palate with balanced tannins. Perfect for pairing with barbecue meats and antipa",[],2706115,-1,Tyson Stelzer,94,4212434,"Balnaves' quartet of 09 cabernets is set for a tremendous future and the cabernet merlot needs (just) a decade to show its stuff. The most perfumed of the set, lifted violet and blackcurrant perfume wafts over a palate of disciplined focus and exceedingly",,2675821,12
"Lanson Black Label continues to stand out in the non vintage Champagne crowd with its quality consistency year after year. Lanson, with its pedigree and history that rivals any Champagne house, is easily one of the best value non vintage Champagne's, with",[],2706116,-1,Dan murphy's Wine Panel,95,4212438,"Pale straw colour. Intense fresh white flowers, lemon, brine nose. A classic linear frame with superb concentration, piercing lemon curd flavours and ravishing acidity. Saline minerals and quartz notes carry through to the finish. The avoidance of malolac",,2675825,12
"Lanson Black Label continues to stand out in the non vintage Champagne crowd with its quality consistency year after year. Lanson, with its pedigree and history that rivals any Champagne house, is easily one of the best value non vintage Champagne's, with",[],2706117,-1,Tyson Stelzer,93,4212438,"Lanson is singularly responsible for delivering high-strung, age-worthy champagne to the masses, thanks to perpetual discounting. No malo makes for a cut of fresh, zesty lemon fruit, while reserve components build toasty, roast nut complexity. The real th",,2675825,12
Lanson is one of France's top Champagne houses producing some of the best each and every year. A rich powerful style Champagne. Very good.,[],2706118,-1,Dan murphy's Wine Panel,95,4212439,"Pale straw colour. Intense fresh white flowers, lemon, brine nose. A classic linear frame with superb concentration, piercing lemon curd flavours and ravishing acidity. Saline minerals and quartz notes carry through to the finish. The avoidance of malolac",,2675826,12
Lanson is one of France's top Champagne houses producing some of the best each and every year. A rich powerful style Champagne. Very good.,[],2706119,-1,Tyson Stelzer,93,4212439,"Lanson is singularly responsible for delivering high-strung, age-worthy champagne to the masses, thanks to perpetual discounting. No malo makes for a cut of fresh, zesty lemon fruit, while reserve components build toasty, roast nut complexity. The real th",,2675826,12
"Penfolds RWT was first vintaged in 1997 after several years of 'Red Winemaking Trials'. While RWT is a relative new-comer, it adds great diversity to the Penfolds stable of iconic red wines. Sourced from vineyards on the western edge of the Barossa Valley",[],2706120,-1,Robert Parker Jr,96,4335164,"The powerful, complex, dark purple-hued 2003 Shiraz RWT, which comes from the Barossa and spends 15 months in 70% new and 30% used 300 liter French oak barrels, boasts blackberry, kirsch liqueur, mulberry, soy, and road tar aromas. Full-bodied, dense, and",,2675828,12
"Penfolds RWT was first vintaged in 1997 after several years of 'Red Winemaking Trials'. While RWT is a relative new-comer, it adds great diversity to the Penfolds stable of iconic red wines. Sourced from vineyards on the western edge of the Barossa Valley",[],2706121,17,James Halliday,95,4335164,"Great outcome for a lesser vintage; right from the outset, a fusion of black fruits and fine French oak each supporting the other; silky and caressing.",,2675828,12
"Veuve Clicquot is widely regarded as one of the great Champagne houses. A pioneer in Champagne, Madame Clicquot's legacy can still be tasted in every bottle of Veuve.  The Vintage by Veuve is a typically generous and full-bodied style of Champagne with al",[],2706122,17,James Halliday,96,4212448,"This is the clear bargain of all the champagnes tasted this year, reflecting the great vintage and the revolution of the vinification by chief winemaker Dominique Demarville. Brioche, nutty oak, and peach blossom all whisper in the spring breeze of the bo",,2675835,12
"Easily one of the sexiest bottles on our shelves, the Grant Burge Moscato bottle not only swirls, but the sweet flavours of musk, marmalade and flowers swirl around on the palate. Lively on the tongue with the sweetness balanced by clean acidity and refre",[],2706123,17,James Halliday,90,4212450,"There is no question Australian makers are trying hard with moscato, realising the market. Here part of the wine is the striking custom-made bottle, but the contents are also commendable, the grapey flavours enhanced by lemony acidity that balances the sw",,2675837,12
"Easily one of the sexiest bottles on our shelves, the Grant Burge Moscato bottle not only swirls, but the sweet flavours of musk, marmalade and flowers swirl around on the palate. Lively on the tongue with the sweetness balanced by clean acidity and refre",[],2706124,-1,Tyson Stelzer,90,4212450,"In its distinctive, rippled bottle, this is a moscato that finds a balance between its honeyed sweetness, spicy ginger and – crucially – tangy lemon flavours…",,2675837,12
"From acclaimed producer Pierre Naigeon, this Pinot Noir hailing from Gevrey-Chambertin shows great Morello Cherry, liquorice and Asiatic spices. A perfect match with a ragu or marinated venison.",[],2706125,-1,Dan Murphy's Wine Panel,90,4212454,"Dark and brooding colour leads to a formidable wine of great depth. Dark fruits, plum and maraschino cherry are all very dry, laced with hints of tangy liqueur orange, rounded with some earthy structure and deftly fine tannins.",,2675841,12
"All of the engenuity and genius of Aurelio Montes can be seen in this extraordinary wine. It was considered 'folly' to plant Syrah (Shiraz) grapes high in Chile's Apalta Valley, but Aurelio knew different. Today this magnificent expression of the grape gr",[],2706126,-1,Jay Miller,94,4212455,"The 2006 Folly is a world class Syrah (not only because of the superb Ralph Steadman label)... Voluptuous on the palate but not heavy, it has gobs of sweet fruit, layers of flavor, a firm structure... Drink this impeccably balanced, lengthy effort from 20",,2675842,12
"Rockburn Pinot Noir is a ripe, fleshy pinot noir with black cherry, blackcurrant and toasty oak flavours. Good concentration and a silken texture with powerful sweet fruit flavours driving a lengthy finish.",[],2706127,-1,Dan Murphy's Wine Panel,94,4212456,"Great producer in top form.Rockburn captures the essence theelite super-premium priced CentralOtago wines boast, and does it withstyle. Toasty spiced subtle oak, alluringforest fl oor and concentrated sweetcherry/berry and stalky plum. Divine.'",,2675843,12
"Rockburn Pinot Noir is a ripe, fleshy pinot noir with black cherry, blackcurrant and toasty oak flavours. Good concentration and a silken texture with powerful sweet fruit flavours driving a lengthy finish.",[],2706128,-1,Sam Kim,95,4212456,"A stunning pinot, the bouquet is complex and fragrant with red/dark cherry, plum, game and spicy oak characters. It's concentrated and velvety on the palate with outstanding generosity and perfectly integrated fine tannins providing superb structure and l",,2675843,12
"Church Road Merlot Cabernet is the true star of this old wineries collection of great wines. Now under the guidance of Chris Scott, this iconic Bordeaux blend has delicate, yet full-bodied characters of purple fruits and dark cherries. Silky smooth tannin",[],2706129,-1,Dan Murphy's Wine Panel,94,4212457,"A star of the Church Road range and in a similar league to the Reserve. Delicate yet powerful in its presentation of dark fruits and blood plum, brooding and carrying a slippery velvet mouthfeel. Utterly delicious.",,2675844,12
"Church Road have a long and envied history in New Zealand. One of the Shaky Isle's oldest wineries, Church Road has been rejuvenated of late and was recently named the Winery of the Year at the Hawke's Bary 2010 Wine Show. This outstanding Cabernet Merlot",[],2706130,-1,Dan Murphy's Wine Panel,95,4212461,"An emphatic endorsement of the Bordeaux varietal blend being right at home in Hawke's Bay. From a leading producer, this wine has redcurrant, cranberry and cassis, menthol and a driving fine tannin wrap.",,2675848,12
"Church Road have a long and envied history in New Zealand. One of the Shaky Isle's oldest wineries, Church Road has been rejuvenated of late and was recently named the Winery of the Year at the Hawke's Bary 2010 Wine Show. This outstanding Cabernet Merlot",[],2706131,-1,Gary Walsh,90,4212461,"Cork closure is an interesting choice, at least for wines from our neck of the woods. Choc-malt and coffee oak, lavender, menthol, blackberry, redcurrant, licorice. It's a big wine, full bodied, with an attractive set of grainy tannin, but something of a",,2675848,12
"Produced by Craggy Range, the Wild Rock range is outstanding value. A classic Central Otago Pinot displaying wild strawberries and ripe, new season cherry with fine silky tannins and a supple texture.",[],2706132,-1,Dan Murphy's Wine Panel,92,4212462,"Plum coloured; seriously fragrant strawberry nose. Perfumed and pretty, this is popular Pinot right in the sweet spot. Compact, notes of cherry, crunchy acidity and wild thyme.",,2675849,12
Lanson has all the history and experience of 250 years behind it to produce this truly remarkable vintage Champagne that delivers more for your dollar than any other vintage Champagne on the shelves. Wonderful linear acidity that is as taut as a high-wire,[],2706133,-1,Dan Murphy's Wine Panel,97,4212465,"Perhaps the greatest value in Champagne right now, available for less than many far lesser NV blends. Boom! Announces its arrival with clarity from the outset; pristine driving minerals and lemon sorbet, dry sherbet, grapefruit zest, hints of toast. Impec",,2675852,12
Lanson has all the history and experience of 250 years behind it to produce this truly remarkable vintage Champagne that delivers more for your dollar than any other vintage Champagne on the shelves. Wonderful linear acidity that is as taut as a high-wire,[],2706134,-1,Dan Murphy's Wine Panel,96,4212465,"Pale straw colour. Superb complex lemon curd, green apple aromas with brioche, grilled bread aromas. The palate is vibrant and layered with fresh lemon peel, green apple fruit, underlying marzipan toasty complexity and clear mouthwatering citrus acidity.",,2675852,12
Lanson has all the history and experience of 250 years behind it to produce this truly remarkable vintage Champagne that delivers more for your dollar than any other vintage Champagne on the shelves. Wonderful linear acidity that is as taut as a high-wire,[],2706135,-1,Campbell Mattinson,93,4212465,"This 2004 shows keen lemon and musk notes and, more importantly, boasts a long line of flavour. Rind, spice, lemon, lees and musk. Brown bread aromatics but then sizzling through the palate. In a Lanson Vintage context there’s a prettiness to this. Almost",,2675852,12
Lanson has all the history and experience of 250 years behind it to produce this truly remarkable vintage Champagne that delivers more for your dollar than any other vintage Champagne on the shelves. Wonderful linear acidity that is as taut as a high-wire,[],2706136,-1,Tyson Stelzer,95,4212465,"If you thought you couldn't afford truly great vintage champagne, this is your wine. I have waited in eager anticipation for seven months for Lanson 2002 to land in Australia, and oh the rejoicing when it hit my local Dan Murphy's last week! The most prof",,2675852,12
"Church Road are the pioneering vineyard and winery in the Hawke's Bay region in northern New Zealand. With vineyards dating back more than a century, the pedigree of Church Road's wines is the envy of all. Having undergone serious rejuvenation in the past",[],2706137,-1,Sam Kim,93,4212468,"This is beautifully poised and elegant, yet full of delicious flavoursâ€¦ It's succulent and weighty on the palate with creamy texture and perfectly pitched acidity, leading to a gloriously expansive finish. It is irresistible drinking...",,2675855,12
"Church Road are the custodians of a rich and long history in the northern New Zealand region of Hawke's Bay. Having undergone some serious rejuvenation in recent years, Church Road are producing some simply outstanding wines including this moreish Chardon",[],2706138,-1,Tony Keys,93,4212470,Quality chardonnayat a very reasonableprice. Need morebe said?,,2675857,12
"Church Road are the custodians of a rich and long history in the northern New Zealand region of Hawke's Bay. Having undergone some serious rejuvenation in recent years, Church Road are producing some simply outstanding wines including this moreish Chardon",[],2706139,-1,Dan Murphy's Wine Panel,92,4212470,"Perfectly balanced between old school richness and contemporary finesse. Creamy intensity and lightly toasted oak, wrapped around a mineral acidity and tight citrus profile. A gloriously moreish Chardonnay.",,2675857,12
